번호,업체명,차종,차명,형식,사용연료,인증구분,"배출가스
인증번호","배출가스
인증일","1회충전주행거리(km)
상온 도심","1회충전주행거리(km)
상온 고속","1회충전주행거리(km)
상온 복합","1회충전주행거리(km)
저온 도심","1회충전주행거리(km)
저온 고속","1회충전주행거리(km)
저온 복합"
79,(주)일진정공,화물(중형),일진무시동전기냉동탑차,IJ1.0ER-A1-HD1.0,전기(EV),신규인증,LMY-IJ-21-54,2020-07-13,170.8,124.3,149.9,139.4,127.4,134
80,(주)이브이모터스,이륜,에스-브이28,TOL2000DZK,전기(EV),신규인증,LMY-RS-21-55,2020-07-14,87.8,,,73.2,,
129,(주)평안모터스,이륜,S2H1,S2H1,전기(EV),신규인증,LMY-PM-24-1,2020-07-15,48.7,,,39.7,,
81,케이지모빌리티(주),승용(소형),E100 2WD(Heat Pump),E5MLI2H,전기(EV),신규인증,LMY-SY-21-52,2020-07-16,337,268,306,220,255,236
82,케이지모빌리티(주),승용(소형),코란도 e-motion 2WD,E5MLI2,전기(EV),신규인증,LMY-SY-21-52,2020-07-16,337,268,306,220,255,236
83,(주)엠비아이,이륜,엠비아이-엑스,MBIX-4500,전기(EV),신규인증,LMY-MB-21-58,2020-07-21,44.3,,,31.3,,
84,(주)엠비아이,이륜,엠비아이-에스,MBIS-4500,전기(EV),신규인증,LMY-MB-21-59,2020-07-21,45.7,,,36.1,,
85,(주)쎄보모빌리티,경자동차,CEVO-C SE,CE2PSE,전기(EV),신규인증,LMY-CA-21-64,2020-08-07,75.4,62,69.4,63.8,62.5,63.2
86,이지모터스,이륜,이지-300,EGT01,전기(EV),신규인증,LMY-EG-21-65,2020-08-12,25.6,,,17.2,,
87,이지모터스,이륜,이지-500,EGT02,전기(EV),신규인증,LMY-EG-21-66,2020-08-12,20,,,9.2,,
128,(주)마이브,승용(소형),마이브 M1,MaiV M1,전기(EV),신규인증,LMY-KE-21-1,2020-08-13,60.8,52.2,56.9,51.6,54.5,52.9
88,(주)모헤닉모터스,이륜,동일차_1,,전기(EV),신규인증,LMY-MH-21-69,2020-08-27,55.5,,,46.6,,
89,(주)모헤닉모터스,이륜,UB46E,QSWP 72V 4000W,전기(EV),신규인증,LMY-MH-21-69,2020-08-27,55.5,,,46.6,,
90,(주)스마트솔루션즈,승용(소형),SMART EV Z,D2S36,전기(EV),신규인증,LMY-SS-21-70,2020-09-01,163.7,133.1,150,128.2,140.3,133.7
91,그린모빌리티,이륜,MOTZ-K7,EBK-1.0,전기(EV),신규인증,LMY-GR-21-71,2020-09-03,59.7,,,47.5,,
92,그린모빌리티,이륜,GXT-II,EBWC-2.0,전기(EV),신규인증,LMY-GR-21-72,2020-09-03,51.5,,,44.6,,
93,케이지모빌리티커머셜(주),승용(대형),스마트 9.3,EB811-EV9,전기(EV),신규인증,LMY-ED-21-73,2020-09-15,,,412.6,,,
94,케이지모빌리티커머셜(주),승용(대형),스마트 8.7,EB811-EV8,전기(EV),신규인증,LMY-ED-21-74,2020-09-15,,,376.8,,,
120,테슬라코리아(유),승용(소형),Model S Long Range Plus,002,전기(EV),변경인증,HMY-TK-21-1,2020-09-17,534.49,504.056,520.795,419.148,512.162,461.004
121,테슬라코리아(유),승용(소형),Model S Performance,002,전기(EV),변경인증,HMY-TK-21-3,2020-09-17,47.9253,33.0303,,12.306,6.5969,
122,테슬라코리아(유),승용(소형),Model X Long Range Plus,002,전기(EV),변경인증,JMY-TK-21-3,2020-09-17,501.324,457.92,481.792,341.043,417.526,375.46
123,테슬라코리아(유),승용(소형),Model X Long Range Plus,002,전기(EV),변경인증,JMY-TK-21-3,2020-09-17,501.324,457.92,481.792,341.043,417.526,375.46
124,테슬라코리아(유),승용(소형),Model X Long Range Plus,002,전기(EV),변경인증,JMY-TK-21-3,2020-09-17,501.324,457.92,481.792,341.043,417.526,375.46
125,테슬라코리아(유),승용(소형),Model X Performance,002,전기(EV),변경인증,JMY-TK-21-4,2020-09-17,47.8271,32.9997,,47.6564,32.8809,
126,테슬라코리아(유),승용(소형),Model X Performance,002,전기(EV),변경인증,JMY-TK-21-4,2020-09-17,47.8271,32.9997,,47.6564,32.8809,
127,테슬라코리아(유),승용(소형),Model X Performance,002,전기(EV),변경인증,JMY-TK-21-4,2020-09-17,47.8271,32.9997,,47.6564,32.8809,
119,(주)평안모터스,이륜,V28,V28,전기(EV),신규인증,LMY-PM-24-2,2020-09-21,54,,,42.9,,
117,포르쉐코리아(주),승용(소형),"타이칸 4S (High, 5인승)",Y1A,전기(EV),신규인증,LMY-SG-21-11,2020-09-22,305.9,317.9,311.3,160.1,235.9,194.2
118,포르쉐코리아(주),승용(소형),타이칸 4S (High),Y1A,전기(EV),신규인증,LMY-SG-21-11,2020-09-22,305.9,317.9,311.3,160.1,235.9,194.2
95,(주)대풍이브이자동차(EV),이륜,에코-이브이쓰리,DE103,전기(EV),신규인증,LMY-DP-21-81,2020-09-25,26.8,,,20,,
96,현대자동차(주),승용(초대형),일렉시티 이층버스,EC2F701-A216P-C,전기(EV),신규인증,LMY-HD-21-82,2020-10-05,,,447,,,
115,(주)핸디라이프,이륜,슈퍼 쏘코 티씨 맥스,TCM,전기(EV),신규인증,LMY-FB-24-1,2020-10-06,77.8,,,66.6,,
116,에스에이피(주),승용(초대형),아이즘,NJL6126BEV,전기(EV),신규인증,LMY-SA-21-1,2020-10-06,,,403.3,,,
113,포르쉐코리아(주),승용(소형),타이칸 4S (5인승),Y1A,전기(EV),신규인증,LMY-SG-21-12,2020-10-13,264,261.8,263,137.2,196.8,164
114,포르쉐코리아(주),승용(소형),타이칸 4S,Y1A,전기(EV),신규인증,LMY-SG-21-12,2020-10-13,264,261.8,263,137.2,196.8,164
112,케이알모터스(주),이륜,이델리로드프로,HF-48EK,전기(EV),신규인증,LMY-KR-21-1,2020-11-12,69.6,,,59.5,,
111,닷스테이션(주),이륜,gogoro2 plus,GB6CL,전기(EV),변경인증,KMY-TI-24-1,2020-11-16,68.3,,,55.1,,
110,(주)에임스,이륜,레오,LEO,전기(EV),신규인증,LMY-AM-21-1,2020-12-01,39.6,,,28.6,,
109,비바모빌리티(주),승용(대형),브이버스60,BJ5040XSWCJ04EV,전기(EV),변경인증,LMY-JJ-21-1,2020-12-03,,,303,,,
108,한차(주),승용(대형),GREENWAY1100,TEG6110BEVK1,전기(EV),신규인증,LMY-HC-21-1,2020-12-07,,,323.5,,,
107,(주)인에이블인터내셔널,이륜,NIU-Npro,NIU-Npro-B26,전기(EV),신규인증,LMY-NI-21-1,2020-12-08,32,,,27.4,,
97,그린모빌리티,이륜,SEBIA-II,ESR-6.0,전기(EV),신규인증,LMY-GR-21-98,2020-12-10,76.5,,,66.8,,
98,(주)시엔케이,이륜,트리오,CMS-T1,전기(EV),신규인증,LMY-CN-21-99,2020-12-11,68,,,51.3,,
99,(주)디피코,화물(소형),포트로-픽업,HMT-250P,전기(EV),변경인증,LMY-DE-21-40,2020-12-14,79.5,56,68.9,96.4,82.6,90.2
100,(주)디피코,화물(소형),포트로-탑,HMT-250T,전기(EV),변경인증,LMY-DE-21-40,2020-12-14,79.5,56,68.9,96.4,82.6,90.2
101,(주)와코,이륜,2K2(E6S),KW3900E6-2W,전기(EV),신규인증,LMY-WM-21-100,2020-12-14,69.9,,,59.2,,
102,(주)와코,이륜,E7S,KW3900E7-2W,전기(EV),신규인증,LMY-WM-21-101,2020-12-14,66.1,,,56.4,,
104,테슬라코리아(유),승용(소형),Model 3 Performance,003,전기(EV),변경인증,KMY-TK-21-1,2020-12-16,498.191,457.976,480.094,377.079,463.035,415.759
105,테슬라코리아(유),승용(소형),Model 3 Standard Range Plus RWD,003,전기(EV),변경인증,KMY-TK-21-2,2020-12-16,405.362,356.972,383.586,270.846,346.365,304.829
106,테슬라코리아(유),승용(소형),Model 3 Long Range,003,전기(EV),변경인증,KMY-TK-21-3,2020-12-16,507.82,480.972,495.738,393.058,492.831,437.956
103,(주)진우에스엠씨,화물(소형),포텐스,JINWOOSMC-EV-P,전기(EV),신규인증,LMY-JW-21-102,2020-12-16,81,75,78,91,88,89
104,(주)태인아이씨티,이륜,동일차_1,,전기(EV),신규인증,LMY-TI-21-103,2020-12-16,61.7,,,62.9,,
105,(주)태인아이씨티,이륜,UECO-H2,UECO-H2,전기(EV),신규인증,LMY-TI-21-103,2020-12-16,61.7,,,62.9,,
106,케이지모빌리티커머셜(주),화물(중형),스마트 T1.0,ET432-EV-ET-A0,전기(EV),신규인증,LMY-ED-21-104,2020-12-18,144.7,97,123.2,98.1,89.4,94.2
107,(주)스마트솔루션즈,화물(소형),D2C,D2C13,전기(EV),변경인증,KMY-SS-21-18,2020-12-22,86.3,69.7,78.9,67.9,70.1,68.9
103,(주)케이모터,승용(소형),MG ZS EV,ZS11E,전기(EV),신규인증,LMY-KM-21-1,2020-12-30,190.5,198.6,194.2,118.2,162.1,137.9
169,에스에이피(주),승용(대형),엘페,NJL6896BEV,전기(EV),신규인증,MMY-SA-21-1,2021-01-06,,,376.1,,,
167,테슬라코리아(유),승용(소형),Model Y Long Range,3,전기(EV),신규인증,MMY-TK-21-1,2021-01-08,530.19,488.494,511.427,384.145,491.681,432.536
168,테슬라코리아(유),승용(소형),Model Y Performance,3,전기(EV),신규인증,MMY-TK-21-2,2021-01-08,459.325,433.941,447.902,356.539,439.514,393.877
108,케이지모빌리티(주),승용(소형),코란도 e-motion 2WD Heat pump,E5MLI2H,전기(EV),변경인증,LMY-SY-21-52,2021-01-15,351,281,319,220,259,238
109,(주)코리아이브이,이륜,욜로2,KEV-3,전기(EV),신규인증,MMY-KO-21-01,2021-01-15,18.7,,,14.3,,
110,엠디엠,이륜,윈디,WINDY20,전기(EV),신규인증,MMY-MD-21-02,2021-01-15,57.2,,,46.1,,
111,피엔에이치(PNH),이륜,동일차_1,,전기(EV),신규인증,MMY-PNH-21-1,2021-02-10,43.7,,,35.3,,
112,피엔에이치(PNH),이륜,PNH-N1,N1,전기(EV),신규인증,MMY-PNH-21-1,2021-02-10,43.7,,,35.3,,
166,비바모빌리티(주),승용(대형),브이버스90,GTZ6917BEVBF,전기(EV),신규인증,MMY-JJ-21-1,2021-02-15,,,248.3,,,
113,케이지모빌리티(주),승용(소형),코란도 e-motion 2WD Heat pump,E5MLI2H,전기(EV),변경인증,LMY-SY-21-52,2021-02-15,336,272,307,244,262,252
114,(주)대창모터스,화물(소형),다니고 밴,소형화물,전기(EV),신규인증,MMY-DC-21--8,2021-02-18,155.1,130.7,144.1,123.5,128.7,125.9
115,(주)대창모터스,화물(소형),동일차_1,,전기(EV),신규인증,MMY-DC-21--8,2021-02-18,155.1,130.7,144.1,123.5,128.7,125.9
116,(주)시엔케이,이륜,듀오 맥스,CMS-1,전기(EV),신규인증,MMY-CN-21-09,2021-02-25,72.7,,,59.3,,
117,현대자동차(주),승용(소형),아이오닉5 항속형 RWD 19인치,NE-EV-G7A-EX2-19,전기(EV),신규인증,MMY-HD-21-10,2021-03-04,481,365,429,366,362,364
118,현대자동차(주),승용(소형),아이오닉5 항속형 RWD 19인치 빌트인캠,NE-EV-G7A-EX2-19D,전기(EV),신규인증,MMY-HD-21-10,2021-03-04,471,364,423,337,354,345
119,현대자동차(주),승용(소형),아이오닉5 항속형 RWD 20인치,NE-EV-G7A-EX2-20D,전기(EV),신규인증,MMY-HD-21-10,2021-03-04,452,348,405,352,357,354
165,(주)브이스페이스,이륜,SUPER SOCO CPX,CPA,전기(EV),신규인증,MMY-FB-21-1,2021-03-05,65.9,,,48.2,,
163,(주)인에이블인터내셔널,이륜,NIU-UPRO,NIU-UPRO-K,전기(EV),신규인증,MMY-NI-21-1,2021-03-15,16.3,,,12.9,,
164,(주)인에이블인터내셔널,이륜,NIU-NQiGTS,NIU-NQiGTS-K,전기(EV),신규인증,MMY-NI-21-2,2021-03-15,58.1,,,41.1,,
161,블루샤크코리아(주),이륜,R1 Lite,KR1,전기(EV),신규인증,MMY-BS-21-1,2021-03-17,54.5,,,47.7,,
162,(주)코리아하이테크,이륜,에이치4프로,EK3,전기(EV),신규인증,MMY-HL-21-1,2021-03-17,55.6,,,46.5,,
120,(주)대풍이브이자동차(EV),이륜,Nice-ev1L,Nice1L,전기(EV),신규인증,MMY-DP-21-11,2021-03-19,44.1,,,36.8,,
121,(주)킴스트,이륜,다이스,KSTD01,전기(EV),신규인증,MMY-KST-21-13,2021-03-19,71.5,,,56.7,,
122,(주)앨비,이륜,SEMMA-K3,K3-BL72DC,전기(EV),신규인증,MMY-SE-21-12,2021-03-19,53.3,,,42.8,,
123,현대자동차(주),승용(소형),아이오닉5 항속형 4WD 19인치,NE-EV-G7A-EX4-19D,전기(EV),신규인증,MMY-HD-21-22,2021-03-30,430,340,390,342,338,340
124,현대자동차(주),승용(소형),아이오닉5 항속형 4WD 20인치,NE-EV-G7A-EX4-20D,전기(EV),신규인증,MMY-HD-21-22,2021-03-30,406,326,370,348,339,344
125,현대자동차(주),승용(소형),G80 Electrified,RG3-EV-G7A,전기(EV),신규인증,MMY-HD-21-23,2021-03-30,452,409,433,394,431,411
160,테슬라코리아(유),승용(소형),Model Y Standard Range,3,전기(EV),신규인증,MMY-TK-21-3,2021-03-31,364.6,329,348.6,241.7,325.2,279.3
159,(주)한국모터스,이륜,VS1,SC350,전기(EV),신규인증,MMY-KE-21-1,2021-04-06,41.7,,,35.6,,
126,현대자동차(주),승용(소형),아이오닉5 기본형 4WD 19인치,NE-EV-G7A-ST4-19D,전기(EV),신규인증,MMY-HD-21-29,2021-04-06,353,278,319,276,284,280
127,현대자동차(주),승용(소형),아이오닉5 기본형 RWD 19인치,NE-EV-G7A-ST2-19D,전기(EV),신규인증,MMY-HD-21-30,2021-04-06,381,295,342,295,288,292
128,(주)거상,이륜,리베르타-에스,KEV-6,전기(EV),신규인증,MMY-KO-21-28,2021-04-06,57,,,50.2,,
154,(주)포도모빌리티,이륜,E2 Plus Cargo,TDU11907MZ-4,전기(EV),신규인증,MMY-JW-21-1,2021-04-08,62.5,,,51.9,,
155,(주)포도모빌리티,이륜,E1S Plus,TDZ11701MZ-4,전기(EV),신규인증,MMY-JW-21-1,2021-04-08,62.5,,,51.9,,
156,(주)포도모빌리티,이륜,E2 Plus,TDU11907MZ-4,전기(EV),신규인증,MMY-JW-21-1,2021-04-08,62.5,,,51.9,,
157,(주)포도모빌리티,이륜,E2 Max Cargo Plus,TDU11907MZ-4,전기(EV),신규인증,MMY-JW-21-1,2021-04-08,62.5,,,51.9,,
158,(주)포도모빌리티,이륜,E2 Max Plus,TDU11907MZ-4,전기(EV),신규인증,MMY-JW-21-1,2021-04-08,62.5,,,51.9,,
129,그린모빌리티,이륜,JANGBORI-II,ETDJ-2.0,전기(EV),신규인증,MMY-GR-21-31,2021-04-15,51.4,,,40,,
130,그린모빌리티,이륜,VALENCIA-PRO,ESR-14.0,전기(EV),신규인증,MMY-GR-21-32,2021-04-15,50.8,,,47.2,,
131,(주)일진정공,화물(중형),동일차_1,,전기(EV),신규인증,MMY-IJ-21-33,2021-04-20,215,150.9,186.1,162,157.9,160.1
132,(주)일진정공,화물(중형),일진무시동전기냉동탑차,IJ1.0ER-B1-KD1.0,전기(EV),신규인증,MMY-IJ-21-33,2021-04-20,215,150.9,186.1,162,157.9,160.1
148,폭스바겐그룹코리아(주),승용(소형),e-tron Sportback 50 quattro,GE,전기(EV),신규인증,MMY-AD-21-16,2021-04-21,218,222,220,144,199,169
149,폭스바겐그룹코리아(주),승용(소형),e-tron Sportback 55 quattro,GE,전기(EV),신규인증,MMY-AD-21-17,2021-04-21,300,309,304,196,269,229
150,폭스바겐그룹코리아(주),승용(소형),e-tron 50 quattro,GE,전기(EV),신규인증,MMY-AD-21-18,2021-04-21,211,209,210,149,201,172
151,(주)평안모터스,이륜,할리 1500,HALI 1500,전기(EV),신규인증,MMY-PM-21-1,2021-04-21,26.6,,,19.6,,
152,포르쉐코리아(주),승용(소형),타이칸 터보 S (5인승),Y1A,전기(EV),신규인증,MMY-SG-21-3,2021-04-21,306.656,309.173,307.789,152.066,223.023,183.996
153,포르쉐코리아(주),승용(소형),타이칸 터보 S,Y1A,전기(EV),신규인증,MMY-SG-21-3,2021-04-21,306.656,309.173,307.789,152.066,223.023,183.996
147,(주)평안모터스,이륜,스마일 1,smile 1,전기(EV),신규인증,MMY-PM-21-2,2021-04-23,38.8,,,30.9,,
146,테슬라코리아(유),승용(소형),Model 3 Long Range,3,전기(EV),변경인증,KMY-TK-21-3,2021-04-26,544.586,507.411,527.857,386.431,505.804,440.149
133,(주)우진산전,승용(초대형),아폴로1100전기버스,WJEB-11CTLP-04,전기(EV),신규인증,MMY-WJ-21-34,2021-04-28,,,331.3,,,
134,피엔에이치(PNH),이륜,동일차_1,,전기(EV),신규인증,MMY-PN-21-35,2021-04-29,45.8,,,27.2,,
135,피엔에이치(PNH),이륜,피엔에이치 엔투,N2-1,전기(EV),신규인증,MMY-PN-21-35,2021-04-29,45.8,,,27.2,,
145,(주)GS글로벌,승용(대형),NEW BYD eBus-7,C6B,전기(EV),신규인증,MMY-GG-21-1,2021-05-07,,,252.5,,,
144,(주)한신자동차,화물(중형),플러스2.0(냉동),NJL5041XLCEVC2,전기(EV),신규인증,MMY-HS-21-1,2021-05-10,161,132,148,157,145,152
142,포르쉐코리아(주),승용(소형),타이칸 터보,Y1A,전기(EV),신규인증,MMY-SG-21-4,2021-05-11,302.831,302.443,302.656,157.529,236.018,192.849
143,포르쉐코리아(주),승용(소형),타이칸 터보 (5인승),Y1A,전기(EV),신규인증,MMY-SG-21-4,2021-05-11,302.831,302.443,302.656,157.529,236.018,192.849
136,현대자동차(주),승용(초대형),일렉시티,ECP5125-A224P-S,전기(EV),신규인증,MMY-HD-21-36,2021-05-13,,,420.8,,,
137,현대자동차(주),승용(초대형),일렉시티,ECP5027-A224P-S,전기(EV),신규인증,MMY-HD-21-36,2021-05-13,,,420.8,,,
138,현대자동차(주),승용(초대형),일렉시티,ECP5224-A224P-S,전기(EV),신규인증,MMY-HD-21-36,2021-05-13,,,420.8,,,
140,디앤에이모터스(주),이륜,EM-1S,DXL,전기(EV),신규인증,MMY-DL-21-3,2021-05-14,55.5,,,44,,
141,(주)한신자동차,화물(중형),플러스,SC1051UFW63BEV,전기(EV),신규인증,MMY-HS-21-2,2021-05-14,222.1,201.1,212.6,199.9,206.9,203.1
139,(주)GS글로벌,승용(초대형),NEW BYD eBus-12,K9DE,전기(EV),신규인증,MMY-GG-21-2,2021-05-25,,,502.9,,,
138,(주)한신자동차,화물(중형),플러스2.0,NJL1041EV1C2,전기(EV),신규인증,MMY-HS-21-3,2021-05-27,198,166,183,178,181,179
133,범한자동차(주),승용(초대형),E-SKY 11(350kWh),6119EVE1,전기(EV),신규인증,MMY-SG-21-1,2021-06-01,,,425.2,,,
134,포르쉐코리아(주),승용(소형),"타이칸 (High, 5인승)",Y1A,전기(EV),신규인증,MMY-SG-21-5,2021-06-01,324.17,339.035,330.859,168.626,263.078,211.129
135,포르쉐코리아(주),승용(소형),타이칸 (High),Y1A,전기(EV),신규인증,MMY-SG-21-5,2021-06-01,324.17,339.035,330.859,168.626,263.078,211.129
136,포르쉐코리아(주),승용(소형),타이칸,Y1A,전기(EV),신규인증,MMY-SG-21-6,2021-06-01,285.285,296.628,290.39,152.087,235.425,189.589
137,포르쉐코리아(주),승용(소형),타이칸 (5인승),Y1A,전기(EV),신규인증,MMY-SG-21-6,2021-06-01,285.285,296.628,290.39,152.087,235.425,189.589
132,메르세데스벤츠코리아(주),승용(소형),Mercedes-Benz EQA250,243 701,전기(EV),신규인증,MMY-MK-21-11,2021-06-07,313.994,289.03,302.76,174.569,240.428,204.205
139,기아(주),승용(소형),EV6 항속형 RWD 19인치,CV-EV-G7A-EX2-19D,전기(EV),신규인증,MMY-KM-21-37,2021-06-07,535,418,483,449,443,446
140,기아(주),승용(소형),EV6 항속형 RWD 20인치,CV-EV-G7A-EX2-20D,전기(EV),신규인증,MMY-KM-21-37,2021-06-07,491,390,445,413,408,411
141,기아(주),승용(소형),EV6 기본형 RWD 19인치,CV-EV-G7A-ST2-19D,전기(EV),신규인증,MMY-KM-21-38,2021-06-07,423,322,377,352,342,347
142,기아(주),승용(소형),EV6 항속형 4WD 20인치,CV-EV-G7A-EX4-20D,전기(EV),신규인증,MMY-KM-21-39,2021-06-07,450,355,407,384,375,380
143,기아(주),승용(소형),EV6 항속형 4WD 19인치,CV-EV-G7A-EX4-19D,전기(EV),신규인증,MMY-KM-21-39,2021-06-07,503,403,458,414,414,414
144,그린모빌리티,이륜,델리-D4E,ETDD4E-1.0,전기(EV),신규인증,MMY-GR-21-40,2021-06-16,47.6,,,36.4,,
145,그린모빌리티,이륜,SEBIA-PROE,ESR-12.0,전기(EV),신규인증,MMY-GR-21-41,2021-06-16,66.8,,,51.8,,
146,(주)필립스이브이,이륜,딜리버,DL128,전기(EV),신규인증,MMY-PE-21-42,2021-06-17,73.7,,,59.6,,
131,(주)이누리,이륜,디제이원,DJ1,전기(EV),신규인증,MMY-ET-21-1,2021-06-25,79.5,,,69.5,,
147,(주)파워프라자,화물(중형),파워프라자 봉고3ev PEACE 더블캡,PP EV-2DC,전기(EV),신규인증,MMY-PP-21-43,2021-06-28,99.7,86.5,93.8,109.1,104.8,107.2
130,디앤에이모터스(주),이륜,E-AT100,MJ1,전기(EV),신규인증,MMY-DL-21-4,2021-06-29,43,,,31.6,,
228,폭스바겐그룹코리아(주),승용(소형),e-tron 55 quattro,GE,전기(EV),신규인증,MMY-AD-21-21,2021-07-02,289,294,291,202,281,238
148,디앤에이모터스(주),이륜,EG400K,EJ1,전기(EV),신규인증,MMY-DL-21-44,2021-07-06,55.9,,,43.4,,
149,디앤에이모터스(주),이륜,EG400K,EJ1,전기(EV),신규인증,MMY-DL-21-44,2021-07-06,55.9,,,43.4,,
150,케이지모빌리티(주),승용(소형),코란도 e-motion 2WD,E5MLI2,전기(EV),변경인증,LMY-SY-21-52,2021-07-13,338,267,306,243,267,254
227,한국지엠(주),승용(소형),볼트 EUV,F66S0,전기(EV),신규인증,MMY-GD-21-1,2021-07-16,440,358,403,251,313,279
226,한국토요타자동차(주),승용(소형),렉서스 UX300e,KMA10L,전기(EV),신규인증,MMY-HT-21-2,2021-07-20,248,214,233,172,205,187
224,이오모터스(주),이륜,티아이,TDR655Z,전기(EV),신규인증,MMY-GS-21-1,2021-07-27,93.5,,,85,,
225,범한자동차(주),승용(대형),E-SKY 9(281kWh),DD6960EVE,전기(EV),신규인증,MMY-SG-21-2,2021-07-27,,,405,,,
221,에스에이피(주),승용(초대형),리오네,NJL6127BEV,전기(EV),신규인증,MMY-SA-21-2,2021-08-02,,,469,,,
222,포르쉐코리아(주),승용(소형),타이칸 크로스 투리스모 터보,Y1A,전기(EV),신규인증,MMY-SG-21-11,2021-08-02,302.179,292.18,297.68,149.468,209.92,176.671
223,포르쉐코리아(주),승용(소형),타이칸 크로스 투리스모 터보 (5인승),Y1A,전기(EV),신규인증,MMY-SG-21-11,2021-08-02,302.179,292.18,297.68,149.468,209.92,176.671
151,현대자동차(주),승용(소형),GV60 RWD 19인치,JW-EV-G7A-ST2-19,전기(EV),신규인증,MMY-HD-21-45,2021-08-06,517,411,470,415,418,416
152,현대자동차(주),승용(소형),GV60 4WD 19인치,JW-EV-G7A-ST4-19,전기(EV),신규인증,MMY-HD-21-46,2021-08-06,433,367,403,373,384,378
153,현대자동차(주),승용(소형),GV60 4WD 20인치,JW-EV-G7A-ST4-20,전기(EV),신규인증,MMY-HD-21-46,2021-08-06,409,358,386,353,364,358
154,현대자동차(주),승용(소형),GV60 성능형 4WD 21인치,JW-EV-G7A-PF4-21,전기(EV),신규인증,MMY-HD-21-47,2021-08-06,397,342,372,285,323,302
155,기아(주),승용(소형),EV6 기본형 4WD 19인치,CV-EV-G7A-ST4-19D,전기(EV),신규인증,MMY-KM-21-48,2021-08-06,403,312,362,322,328,324
156,그린모빌리티,이륜,GXT-PRO,EBWC-3.0,전기(EV),신규인증,MMY-GR-21-49,2021-08-09,56.3,,,42.1,,
220,(주)코터스,이륜,KGM,EV-17916,전기(EV),신규인증,MMY-KT-21-1,2021-08-10,58.5,,,41.6,,
217,범한자동차(주),승용(초대형),E-SKY 11(270kWh),6119EVE2,전기(EV),신규인증,MMY-BU-21-3,2021-08-13,,,372,,,
218,(주)포도모빌리티,이륜,ECOOTER E2K,TDU11907MZ2,전기(EV),신규인증,MMY-JW-21-2,2021-08-13,69.5,,,54.3,,
